Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,PetID,PhotoAmt,AdoptionSpeed
Cat,Blackie,4,Domestic Short Hair,,1,Black,,,2,2,2,2,2,1,0,Selangor,abe27623b,1,3
Dog,Bangle,3,Mixed Breed,,2,Black,Brown,,2,1,1,1,1,1,0,Selangor,73ec4c916,2,4
Cat,Sleepy,4,Domestic Long Hair,,1,Black,Brown,,1,3,2,1,2,1,0,Selangor,416cb5d6d,4,0
Cat,,12,Tuxedo,,2,Black,White,,2,2,1,1,1,1,0,Kuala Lumpur,b26bf64a6,1,4
Dog,Cooper,11,Mixed Breed,,1,Black,White,,2,1,1,1,1,1,0,Kuala Lumpur,419d296e7,15,3
Dog,Little Bear:Black Lab Mix,2,Mixed Breed,,1,Black,,,2,1,2,1,2,1,0,Selangor,4dff83c9f,4,3
Cat,Snow,12,Domestic Medium Hair,,2,White,,,2,2,2,3,3,1,0,Melaka,196b39897,1,4
Cat,White Kitten 1.5 Mth Old,1,Domestic Short Hair,,1,White,,,2,2,2,1,2,1,0,Selangor,b0f2a1939,7,2
Cat,Stripey,2,Domestic Short Hair,,2,Golden,Yellow,White,2,1,2,2,2,1,0,Selangor,16a371487,3,1
Cat,Sophie,12,Domestic Short Hair,,2,Golden,Gray,White,2,1,1,1,1,1,250,Pulau Pinang,cf6000a98,3,4
Dog,Bobo,4,Mixed Breed,,2,Brown,,,2,1,2,2,3,1,0,Selangor,8cee52ff2,2,4
Dog,Bai Bai,15,Spitz,,2,White,,,1,2,1,2,3,1,1,Selangor,0cbe33a44,2,1
Dog,Romeo,3,Mixed Breed,,1,Brown,,,2,2,1,1,2,1,50,Selangor,2a6bb49f5,2,4
Dog,Guai Guai,24,Silky Terrier,,1,Black,,,2,2,2,1,1,1,0,Perak,d08efa704,1,1
Dog,Lucky,36,German Shepherd Dog,,2,Black,,,3,2,3,1,2,1,0,Kuala Lumpur,c70867d90,3,1
Dog,Ben,12,Mixed Breed,Labrador Retriever,1,Brown,,,2,1,3,3,3,1,0,Johor,eec3cbd6e,2,2
Dog,Cherry,13,Mixed Breed,Mixed Breed,2,White,,,1,1,2,2,1,1,0,Selangor,ee8bf2efb,1,3
Dog,Morphy,84,Golden Retriever,,1,Golden,,,3,2,3,3,3,1,0,Kuala Lumpur,44a541574,2,4
Dog,Sweetheart,1,Mixed Breed,,2,Brown,White,,2,1,2,2,2,1,0,Selangor,8bf424910,2,3
Cat,Chibi Chan,3,Domestic Medium Hair,,2,Yellow,White,,2,2,2,2,2,1,50,Selangor,ce27c0f68,3,1
Cat,Saga,1,Domestic Short Hair,,2,Black,White,,1,1,2,2,3,1,0,Kuala Lumpur,f1da458ce,3,3
Dog,Angel,84,Mixed Breed,,2,Brown,,,2,1,1,1,1,1,0,Selangor,847a8b31d,1,4
Cat,Maru,4,Domestic Long Hair,,1,Black,,,2,3,2,2,2,1,150,Selangor,fc229a9d7,2,3
Cat,Dollah,2,Domestic Short Hair,,1,Brown,Cream,Gray,2,1,2,2,2,1,0,Selangor,802290aa5,1,3
Cat,Cadbury,2,Domestic Medium Hair,,1,Brown,,,3,2,2,1,3,1,0,Selangor,3f10302c7,2,0
Dog,Buddy,2,Mixed Breed,,1,Brown,White,,1,1,3,3,3,1,0,Selangor,9160fdb5f,1,4
Cat,PF 15176  23-10-10,2,Domestic Medium Hair,,1,Black,Cream,Gray,2,2,2,1,2,1,0,Selangor,59097271b,11,3
Cat,,3,Domestic Short Hair,,1,Yellow,,,2,2,2,2,2,1,0,Selangor,65dc47112,2,3
Cat,Kitten RR3,4,Domestic Short Hair,,1,Yellow,White,,2,1,1,1,1,1,0,Kuala Lumpur,7a72ba3d7,1,4
Dog,Titus,1,Mixed Breed,,1,Brown,,,2,2,2,2,2,1,0,Pulau Pinang,0244298a9,3,2
Dog,Milly,1,Mixed Breed,,1,Brown,Yellow,,2,1,2,2,2,1,50,Selangor,35d9045fb,2,3
Cat,Tom,10,Domestic Short Hair,,1,Black,,,3,1,2,2,2,1,0,Kuala Lumpur,b748dc1da,2,4
Dog,Lola,2,Mixed Breed,,2,Cream,,,2,2,1,1,2,1,0,Selangor,8cc02d983,8,3
Dog,Ah Boy,4,Mixed Breed,Mixed Breed,1,Yellow,,,1,1,1,1,3,1,0,Kuala Lumpur,618bb4def,3,4
Dog,Apple,96,West Highland White Terrier Westie,Mixed Breed,2,White,,,1,2,3,3,3,1,0,Selangor,bbdcd94a9,1,4
Cat,Tiega/ Ciara,12,Persian,,2,Yellow,Gray,White,2,3,2,2,2,1,0,Selangor,d9b63ae80,2,0
Dog,Krismas,3,Mixed Breed,,1,Brown,White,,2,2,1,1,2,1,0,Selangor,e239373ff,2,2
Dog,Baby Girl,1,Mixed Breed,,2,Black,Brown,,2,1,2,1,2,1,0,Pulau Pinang,3517189ab,3,2
Cat,Mimi And Hinata,36,Calico,Tortoiseshell,2,Black,Yellow,White,2,2,1,1,1,1,0,Selangor,934546487,2,2
Dog,Zone A2 P13,6,Mixed Breed,,2,Brown,,,1,1,1,1,2,1,0,Selangor,b73c5a1b7,2,4
Dog,King Tut (Tut),36,Mixed Breed,,1,Black,Brown,,2,1,3,1,2,1,0,Selangor,7193a5332,2,4
Dog,,1,Mixed Breed,,1,Black,Cream,,1,2,2,2,2,1,0,Kuala Lumpur,81670cf7e,3,2
Dog,Copperoo,4,Hound,Mixed Breed,2,Brown,Cream,,2,1,2,2,2,1,0,Kuala Lumpur,a37a24a58,5,1
Dog,Baby Bear,1,Mixed Breed,,1,Cream,White,,2,1,1,2,2,1,0,Kelantan,a12589a09,1,0
Dog,Oreo,2,Mixed Breed,,2,Black,Brown,White,2,1,2,1,2,1,0,Kuala Lumpur,8e343f4df,6,4
Cat,C,3,Domestic Medium Hair,,1,Black,,,1,2,2,2,2,1,0,Kuala Lumpur,2e400a579,2,1
Cat,Fun Fun,12,Domestic Medium Hair,,2,Golden,Yellow,White,1,2,1,1,1,1,0,Pulau Pinang,c1f16a59a,2,1
Cat,Fluffy Luna,12,Domestic Medium Hair,,2,Black,Brown,,2,2,2,2,1,1,0,Selangor,f35683806,3,3
Dog,,4,Mixed Breed,Dalmatian,2,Black,Brown,White,2,1,1,1,2,1,0,Perak,3e9a56447,3,3
Dog,Bandit,7,Mixed Breed,,1,Black,Brown,,2,1,1,1,1,1,0,Johor,dc9557824,1,4
Dog,P147(180916),7,Mixed Breed,,1,Black,White,,2,1,1,1,1,1,110,Selangor,4ad9ea6f0,2,3
Dog,LuLu 1.,2,Mixed Breed,Mixed Breed,2,Brown,,,2,2,1,1,2,1,0,Selangor,1d5a59ca9,7,2
Dog,Kuttie,2,Mixed Breed,,2,Black,,,2,1,1,1,2,1,0,Selangor,113bc00e8,4,4
Cat,Spotty,2,Domestic Short Hair,,2,Yellow,White,,1,1,2,2,2,2,0,Selangor,2ece6b26b,4,4
Dog,Zone A2 P15,6,Mixed Breed,,2,Brown,,,1,1,1,1,2,1,0,Selangor,967fa3210,3,4
Cat,Something,2,Domestic Short Hair,Domestic Short Hair,1,Black,Gray,White,1,1,2,1,2,1,0,Kuala Lumpur,416d8761e,14,1
Cat,Muffin,3,Domestic Short Hair,,2,Brown,White,,1,1,2,3,3,1,0,Pulau Pinang,c0d97f130,1,4
Cat,MANJA,3,Domestic Short Hair,Birman,2,Brown,Cream,,1,1,2,2,2,2,0,Selangor,e67cffa8b,6,3
Dog,Ah Girl,15,Poodle,Poodle,2,Cream,,,2,1,1,1,2,1,500,Perak,525947b88,1,4
Cat,Alvin,2,Domestic Short Hair,,1,Brown,White,,1,2,2,2,2,1,20,Selangor,a0f3a1cb4,3,1
Cat,Simon,6,Domestic Short Hair,,1,Cream,White,,2,1,2,2,2,1,0,Selangor,86219b4fe,4,3
Cat,Minnie (Back For Adoption),10,Domestic Short Hair,Tortoiseshell,2,Black,Yellow,White,2,1,1,1,1,1,0,Selangor,d4af5cffc,2,3
Cat,Comel,6,Domestic Medium Hair,Domestic Medium Hair,1,Yellow,,,2,2,2,2,2,1,0,Kuala Lumpur,8a45e38c9,1,4
Dog,MIKA,4,Silky Terrier,Mixed Breed,2,Cream,,,2,2,1,1,1,1,0,Selangor,a6396a580,2,2
Cat,â¤ Zabelle Queen â¤,1,Russian Blue,Domestic Long Hair,2,Cream,Gray,,2,3,2,1,2,1,100,Selangor,a73915bd2,5,1
Dog,Diamond Boy,12,Labrador Retriever,,1,Black,White,,3,1,3,3,2,1,0,Selangor,40ea976de,6,2
Cat,D,4,Domestic Medium Hair,,2,Brown,,,2,2,2,1,2,1,0,Selangor,d52c77d14,2,4
Cat,Mei Mei,3,Domestic Medium Hair,,2,Black,Yellow,White,2,2,2,1,2,1,100,Selangor,39bff85f9,2,2
Dog,Amelia,2,Mixed Breed,Spitz,2,Black,Brown,Cream,2,1,2,2,2,1,0,Selangor,f4c9a0b24,1,2
Dog,Dini (Spayed&Vaccinated),24,Mixed Breed,,2,Black,Brown,,2,1,1,1,1,1,0,Selangor,a6a0b1762,5,2
Cat,Girl,3,Domestic Short Hair,,2,Black,White,,2,1,1,1,2,1,0,Kuala Lumpur,f51f68a13,4,2
Cat,Kitty In Damansara!!,3,Domestic Medium Hair,,2,Gray,White,,2,2,1,1,2,1,0,Selangor,aa88c3b97,1,2
Dog,Fluffy,8,Mixed Breed,,1,Golden,,,3,1,1,1,3,1,0,Johor,adfa73768,2,4
Cat,Dahlia,3,Domestic Short Hair,Calico,2,Black,Yellow,White,1,1,1,1,2,1,0,Pulau Pinang,b2f21fe63,7,2
Dog,Kammy,24,Mixed Breed,,2,Black,White,,2,1,2,1,3,1,0,Pulau Pinang,93bffe78b,4,4
Dog,Randy,1,Mixed Breed,,1,Black,Brown,White,2,1,3,3,2,1,0,Selangor,5accbdfad,5,3
Dog,Sambu,12,Mixed Breed,Terrier,2,Black,Gray,,2,2,1,1,1,1,0,Melaka,6c7db281b,2,4
Cat,Precious Blind Kitten,1,Domestic Medium Hair,Domestic Medium Hair,1,Black,White,,2,2,2,2,2,1,0,Selangor,e736f4022,3,1
Dog,Bird Bird,2,Mixed Breed,Mixed Breed,1,Black,White,,2,2,1,1,2,1,0,Selangor,ac6adc2e4,3,2
Cat,Cute Orange Kitten,5,Domestic Short Hair,,1,Golden,Yellow,,2,1,2,2,2,1,0,Selangor,1ada8871e,5,1
Dog,Sa Sa,3,Mixed Breed,,2,Black,Brown,,3,1,1,1,2,1,0,Selangor,59903171d,2,1
Dog,"Cream Female Puppy, 3 Months Old",3,Mixed Breed,,2,Cream,,,2,2,2,2,2,1,0,Selangor,53db5839b,5,4
Dog,Boy Boy,2,Mixed Breed,,1,Black,White,,2,1,3,3,3,1,0,Negeri Sembilan,a839e26eb,1,3
Dog,Sammy,18,Mixed Breed,,2,Black,Brown,White,2,1,1,3,1,1,0,Pulau Pinang,bf1762a3a,3,4
Dog,Daisy,12,Mixed Breed,,2,Black,White,,2,2,1,1,1,1,0,Kuala Lumpur,ccf24ab8f,3,3
Cat,Toby,2,Domestic Short Hair,,1,Golden,,,1,1,2,2,2,1,50,Selangor,ddafef3c4,4,3
Cat,Fishball,9,Domestic Short Hair,Domestic Short Hair,1,Black,White,,2,1,1,1,1,1,0,Selangor,f0788c412,2,4
Cat,George!,2,Domestic Medium Hair,,1,Black,Yellow,Cream,3,2,2,1,2,1,0,Pulau Pinang,cf77fed94,4,3
Dog,Onion,24,Belgian Shepherd Malinois,Rottweiler,1,Brown,,,2,2,1,1,3,1,0,Kuala Lumpur,bce2ed853,3,4
Dog,Stolichnaya Santa Maria Rosa(Stoli),36,Mixed Breed,Belgian Shepherd Malinois,2,Brown,,,2,1,1,1,1,1,200,Johor,4cc67e8b3,5,2
Cat,EVELYN,2,Domestic Short Hair,,2,Black,,,2,1,1,1,2,1,0,Kuala Lumpur,e79487c5d,5,2
Dog,Gilbert,36,Beagle,,1,Black,Brown,White,2,1,3,3,1,1,0,Negeri Sembilan,38470b3c1,3,1
Dog,Bambee,2,Mixed Breed,,2,Brown,White,,2,1,1,1,2,1,0,Selangor,bc22c806a,4,3
Dog,Sugar Boy,8,Mixed Breed,,1,Brown,White,,2,1,1,1,2,1,0,Kuala Lumpur,51cdc726a,2,2
Dog,Bonnie,2,Mixed Breed,,2,Black,Brown,,2,1,2,2,2,1,20,Pulau Pinang,e9ac456b3,1,3
Dog,Bigfoot,2,Collie,Mixed Breed,2,Brown,White,,2,1,2,2,2,1,0,Selangor,d55faa0ff,4,1
Dog,Oreo,36,Mixed Breed,,1,Black,Brown,White,1,2,1,1,2,1,0,Kuala Lumpur,329058ec1,1,1
Dog,Not Yet Named,4,Shih Tzu,,2,Brown,Cream,White,1,2,1,1,3,1,500,Kuala Lumpur,bb2c896c5,5,2
Dog,Pebbles,4,Spitz,Mixed Breed,2,Brown,White,,2,2,1,1,1,1,0,Selangor,03c1e47b4,3,3
Cat,BLOSSOM,3,American Shorthair,,2,Black,,,1,2,1,2,1,1,0,Selangor,e6821c448,5,2
Cat,Chitam,5,Domestic Medium Hair,,1,Black,,,2,2,2,1,3,1,0,Selangor,54cccb3cb,1,4
Dog,Blackie,13,Mixed Breed,,2,Black,,,1,1,1,1,1,1,0,Pulau Pinang,354e9fc50,1,4
Cat,PF27678: Tammy,10,Domestic Medium Hair,Domestic Long Hair,2,Black,Brown,Yellow,3,2,2,2,2,1,0,Kuala Lumpur,17fb33fc8,1,1
Cat,Inky,2,Domestic Short Hair,,1,Black,,,2,1,1,1,2,1,0,Kuala Lumpur,823d5bd7e,5,2
Dog,BABA,3,Mixed Breed,Labrador Retriever,1,Cream,,,3,1,2,2,3,1,0,Johor,4b7f7fcca,2,2
Dog,Factory Pup  Kicimeow,3,Mixed Breed,,2,Black,Brown,White,1,2,1,1,2,1,200,Selangor,4c4ba8c4e,2,3
Dog,Volvo,28,Mixed Breed,,2,Brown,White,,2,1,1,1,1,1,0,Selangor,011350faf,1,4
Dog,,48,Shih Tzu,,1,Black,Brown,White,1,3,2,2,2,1,50,Johor,c554f052c,1,3
Dog,DAREN,4,Mixed Breed,Mixed Breed,1,Black,,,1,1,2,2,2,1,200,Selangor,a30ec0916,1,4
Dog,Happy,1,Mixed Breed,,2,Black,Brown,White,2,1,2,1,2,1,0,Selangor,1f7363767,1,1
Cat,FiFi,2,Domestic Long Hair,,1,Gray,White,,1,3,3,3,3,1,0,Kuala Lumpur,a6c985a00,5,0
Cat,Dewey,48,Domestic Medium Hair,,1,Brown,White,,2,2,1,1,1,1,0,Selangor,6230b6c50,6,1
Dog,Ruby,60,Spitz,,2,Brown,Golden,,2,3,1,1,2,1,0,Selangor,7998c5869,3,3
Dog,,1,Mixed Breed,,2,Black,White,,2,1,2,2,2,1,0,Negeri Sembilan,1a61a5963,5,2
Cat,Luna,3,Domestic Long Hair,,2,Black,Brown,,2,3,2,2,2,1,100,Selangor,0dd5c500a,3,2
Dog,Chiwa,10,Mixed Breed,Chihuahua,2,Brown,White,,2,1,1,1,1,1,0,Selangor,cba8264f9,2,2
Dog,Tuesday,2,Mixed Breed,Terrier,2,Black,White,,2,2,2,2,2,1,0,Selangor,ecd574ddb,7,2
Cat,Cicak,3,Domestic Short Hair,,1,Black,Brown,,1,1,2,1,2,1,0,Negeri Sembilan,bb2a14bd0,2,1
Dog,Yo-yo,2,Terrier,Mixed Breed,1,Black,White,,2,1,1,1,2,1,0,Selangor,e58bebf13,7,3
Dog,Snoopy,7,Mixed Breed,,2,White,,,2,2,1,1,1,1,200,Selangor,a1543decd,5,1
Dog,Doggie R3,2,Mixed Breed,,1,Black,Brown,Cream,2,1,2,2,2,1,0,Kuala Lumpur,0f27a7baa,3,1
Dog,Phoebe,3,Mixed Breed,,2,Black,Brown,,2,1,1,1,2,1,50,Selangor,6a393b32a,2,2
Dog,Ceaser,16,German Spitz,,2,Black,Brown,Yellow,2,2,1,1,1,1,50,Selangor,36f07fbe0,5,1
Dog,Patchy,24,Mixed Breed,,2,Brown,White,,2,1,1,1,1,1,0,Selangor,836b6e6f3,2,4
Dog,Mocha,2,Mixed Breed,,1,Black,Brown,,2,2,2,2,2,1,0,Selangor,3863ab300,1,2
Dog,FiFi,255,Mixed Breed,,1,Brown,White,,2,2,3,3,3,1,0,Perak,50682d0f1,1,4
Cat,ChiChi,9,Domestic Short Hair,Tabby,1,Golden,,,2,1,2,2,2,1,0,Selangor,840bad15b,5,1
Dog,CookieGirl,3,Mixed Breed,,2,Black,Brown,White,2,2,1,1,2,1,0,Selangor,b0ad07cfc,9,3
Dog,Sunny,2,Mixed Breed,,2,Brown,,,2,1,2,2,2,1,0,Selangor,af9325798,4,4
Cat,Dayang Senandung,3,Domestic Short Hair,,2,Black,,,2,1,2,1,2,1,0,Selangor,0632ba05a,5,1
Dog,D48(131216) White Toy Schnauzer,45,Schnauzer,,2,White,,,1,1,1,1,1,1,0,Selangor,c7726d2a4,2,3
Cat,Tommy Boy (Blind Cat),12,Domestic Medium Hair,Tabby,1,Gray,White,,2,2,2,2,2,1,0,Johor,50af1151a,6,1
Cat,Highway Kitty,3,Domestic Short Hair,,2,Brown,,,1,1,1,1,1,1,0,Kuala Lumpur,7b2336880,3,2
Dog,Alfredo,1,Mixed Breed,,1,Black,,,2,1,3,3,2,1,0,Selangor,cff311279,1,2
Dog,Mixed Breed Black Puppy,5,Mixed Breed,,2,Black,,,2,1,1,1,2,1,0,Kuala Lumpur,51b7034e6,2,2
Cat,No Name Yet (Must Neuter),3,Domestic Medium Hair,,1,Gray,White,,2,2,1,1,2,1,50,Selangor,20854e428,7,2
Cat,Gizmo,4,Domestic Short Hair,,1,Brown,White,,1,1,1,1,2,1,0,Kuala Lumpur,e9292cee2,5,2
Dog,B2,1,Terrier,Mixed Breed,1,Brown,Cream,,2,2,1,1,2,1,200,Selangor,fa87afa7d,2,2
Cat,Princess,3,Domestic Short Hair,,2,Brown,,,1,2,2,1,2,1,0,Kuala Lumpur,6e60043fe,2,2
Dog,Branddy,48,Terrier,Mixed Breed,2,Black,,,2,2,1,1,1,1,0,Selangor,792e8c192,2,3
Dog,Bella,1,Mixed Breed,,2,Black,Brown,,2,1,2,2,2,1,0,Selangor,a3d8c3aaa,6,1
Dog,Tito,84,Mixed Breed,Spitz,1,Black,Brown,,2,2,1,1,1,1,0,Selangor,e3ae90795,7,3
Dog,Max,32,Jack Russell Terrier,,2,Brown,White,,1,1,1,1,1,1,0,Pulau Pinang,7117c4553,2,3
Dog,Moo Moo,3,Mixed Breed,,1,Black,White,,2,3,2,1,2,1,0,Selangor,86aeb2732,3,4
Dog,Doggie,24,Greyhound,,2,Brown,White,,3,1,3,3,3,1,0,Kuala Lumpur,799a41eba,3,4
Dog,Berger,10,Spitz,Pomeranian,1,Golden,Cream,,2,3,1,1,2,1,0,Selangor,f21f48009,9,2
Cat,Nat,2,Domestic Short Hair,,2,Gray,,,1,1,2,2,2,1,0,Selangor,27b272e59,3,4
Dog,Linda,48,Miniature Pinscher,,2,Black,Brown,Golden,2,1,1,1,1,1,0,Kuala Lumpur,fde52ef8f,3,4
Dog,,2,Mixed Breed,,2,White,,,2,2,2,2,2,1,0,Kuala Lumpur,b67a29908,4,1
Cat,Samara,1,Domestic Medium Hair,Tabby,2,Black,Gray,White,2,1,2,1,2,1,0,Selangor,ec30a3b11,6,3
Cat,Brad,4,Domestic Short Hair,,1,Gray,White,,2,2,2,2,2,1,0,Kuala Lumpur,81b753aaa,1,4
Dog,Oscar,96,Labrador Retriever,,1,Golden,White,,2,1,1,1,3,1,0,Selangor,97b469d4b,4,2
Dog,Cute Puppy With Light Brown Eyes,2,Mixed Breed,,1,Black,Brown,,2,1,2,2,2,1,0,Selangor,527071e27,3,2
Cat,Tammy,12,Persian,Domestic Long Hair,2,Black,Cream,White,2,3,1,1,1,1,0,Selangor,147bd18e0,4,3
Dog,Pluto,84,Schnauzer,,1,Black,Gray,,1,1,1,1,3,1,0,Selangor,fcb565f06,4,3
Dog,Unknown 3,10,Mixed Breed,,1,Black,Brown,,2,1,1,1,1,1,0,Selangor,c59d7c9f3,5,4
Dog,Eecho,2,Mixed Breed,,1,Black,,,2,2,2,2,2,1,0,Selangor,f98e4f7b6,3,4
Dog,Mayo Mayo,4,Labrador Retriever,Mixed Breed,2,Black,,,2,1,1,1,2,1,5,Selangor,b4bf9e247,2,1
Dog,Whitey,2,Mixed Breed,,1,Brown,,,2,1,1,1,2,1,0,Selangor,eda903960,6,1
Dog,SIMBA,24,Mixed Breed,,1,Golden,,,3,2,2,1,1,1,0,Selangor,115d6458f,8,3
Dog,Brownie,24,Mixed Breed,,1,Black,Brown,,3,2,1,1,2,1,0,Kuala Lumpur,ec4ed9fe6,1,4
Cat,Nellie,120,Domestic Short Hair,,2,Gray,White,,2,1,1,1,1,1,50,Selangor,9b52894bc,17,4
Dog,Creamy,2,Mixed Breed,,2,Cream,,,2,2,2,1,2,1,100,Selangor,28af5e0d3,7,2
Dog,Aiko,2,Mixed Breed,Mixed Breed,2,Golden,,,2,2,1,1,2,1,0,Selangor,6ca8ebdbd,2,1
Cat,Lemonade,27,Domestic Medium Hair,Domestic Medium Hair,2,Golden,Yellow,Cream,2,2,2,2,1,1,0,Kuala Lumpur,9c178d0f4,4,4
Dog,Alex,26,Mixed Breed,Mixed Breed,1,Brown,,,3,1,1,1,1,1,0,Selangor,207c30391,6,4
Cat,Kitty,1,Domestic Short Hair,,1,Brown,White,,2,1,3,3,3,1,0,Selangor,461185d51,3,1
Cat,Foxy,2,Domestic Medium Hair,,2,Black,Yellow,,1,2,2,2,2,1,0,Selangor,9726ab93e,6,4
Dog,Cookie,3,Mixed Breed,Mixed Breed,1,Black,White,,2,2,1,1,2,1,0,Selangor,843738a2a,1,4
Dog,Abberboy,3,Mixed Breed,,1,White,,,2,1,3,1,2,1,0,Kuala Lumpur,a9495309b,11,3
Dog,A1,2,Mixed Breed,,1,Black,White,,2,2,2,1,2,1,0,Pulau Pinang,ae5f13659,1,2
Dog,Lucy,2,Mixed Breed,,2,Brown,Golden,Yellow,2,1,2,2,2,1,0,Selangor,1bf4a2ca7,6,3
Dog,P1,2,Mixed Breed,Mixed Breed,1,Brown,,,2,2,1,1,2,1,0,Selangor,11f773e2f,1,2
Dog,Barney,2,Mixed Breed,Rottweiler,1,Black,,,2,2,1,1,2,1,150,Kuala Lumpur,fd740c8dc,4,1
Dog,Goldie,12,Labrador Retriever,Mixed Breed,2,Golden,Yellow,,2,2,3,3,3,1,0,Negeri Sembilan,72bfc767c,2,2
Dog,Twinkle,2,Mixed Breed,,2,Brown,White,,1,1,3,3,3,1,0,Selangor,954243934,1,4
Cat,Miss Tibby,3,Domestic Medium Hair,,2,Golden,,,2,2,2,1,2,1,0,Selangor,206dbf18e,3,1
Dog,,8,Labrador Retriever,,1,Yellow,,,3,1,1,1,2,1,0,Kuala Lumpur,e276617a4,3,2
Cat,Sugar Pops,2,Domestic Short Hair,,2,Brown,Cream,White,2,1,2,1,2,1,0,Selangor,358f7abba,4,0
Cat,Si Putih,4,American Curl,American Shorthair,1,Cream,White,,2,1,2,1,2,1,0,Perak,bab19cc57,1,2
Cat,Nemo,5,Domestic Medium Hair,,2,Golden,,,2,2,2,1,2,1,0,Melaka,409740892,2,2
Dog,Harley,48,Mixed Breed,,2,Brown,,,1,2,1,1,3,1,0,Kuala Lumpur,9430042a3,2,1
Dog,Save ME Or I'll Die #48,12,Mixed Breed,,1,Golden,,,2,2,3,3,3,2,0,Kuala Lumpur,ab67afee5,1,4
Cat,Kuro,17,Domestic Medium Hair,,1,Black,White,,2,2,1,1,1,1,0,Selangor,d3a6a081b,4,3
Dog,POLICE,61,Mixed Breed,Mixed Breed,1,Black,Brown,,2,2,2,2,2,1,0,Selangor,3d6f14681,2,4
Cat,Reese,3,Domestic Short Hair,,2,Black,Golden,,2,1,1,1,2,1,0,Selangor,45d384cb1,2,3
Dog,Ah Boo,1,Mixed Breed,,2,White,,,2,1,2,2,2,1,0,Johor,cb8193d43,4,1
Cat,NâJadeka - Wakanda Cat!,5,Domestic Short Hair,Domestic Short Hair,1,Black,,,2,1,1,1,1,1,0,Selangor,1b6f92bc2,4,2
Dog,Patch,2,Mixed Breed,,2,Brown,White,,2,1,2,2,2,1,0,Selangor,bd2dc39e7,2,2
Cat,Meow,1,Domestic Short Hair,,2,Golden,Yellow,White,2,1,2,2,2,1,0,Pulau Pinang,388cd5b9c,5,1
Dog,11 Month Old,11,Mixed Breed,,2,Cream,White,,2,1,3,3,1,1,0,Selangor,447be811f,1,1
Cat,Zuba,24,Persian,,1,Yellow,,,4,3,1,1,1,1,0,Selangor,8d25867cb,2,1
Dog,Ting Ting,12,Mixed Breed,,2,Brown,White,,2,1,1,1,3,1,0,Kuala Lumpur,ed7cde89e,1,4
Dog,Little Miss Puppy,4,Mixed Breed,,2,Golden,,,2,1,1,1,2,1,0,Kuala Lumpur,1c723cf91,1,4
Dog,Sunny Boy,15,Mixed Breed,,1,White,,,2,1,2,1,1,1,0,Selangor,73c4d95a2,5,2
Dog,J-Male Puppy-02,1,Mixed Breed,,1,Black,Brown,,2,2,2,2,2,1,0,Pulau Pinang,8685a0b1c,1,1
Dog,Doody,3,Mixed Breed,,1,Brown,White,,2,1,2,1,2,1,0,Perak,a7402f657,4,1
Dog,Dino,12,Terrier,Border Collie,1,Brown,Cream,,2,2,3,3,3,1,0,Selangor,17be61e34,4,2
Cat,Yoko,3,Domestic Short Hair,,2,Black,Brown,White,1,1,1,1,2,1,0,Selangor,49bf3272d,1,2
Dog,Wesley,3,Cocker Spaniel,Mixed Breed,1,Black,,,2,1,2,1,2,1,0,Selangor,a4e56218b,6,2
Dog,,1,Mixed Breed,Mixed Breed,2,Black,,,2,2,1,1,2,1,0,Selangor,ece82128e,4,4
Cat,Bubui,1,Domestic Short Hair,,1,Gray,White,,1,1,2,2,2,1,0,Selangor,d8b0d6ad9,3,3
Cat,Kitten,3,Domestic Medium Hair,,2,Black,Gray,White,1,2,2,1,2,2,0,Kelantan,75a286d8a,3,1
Dog,Chino,6,Mixed Breed,Jack Russell Terrier,1,Black,Brown,White,2,2,1,1,2,1,0,Selangor,3859838cf,4,4
Cat,Patches,12,Domestic Short Hair,,2,Black,White,,1,1,1,1,2,1,0,Selangor,74084fa99,5,4
Dog,,3,Mixed Breed,,1,Brown,,,2,1,2,2,2,1,0,Selangor,b04a0dd9e,3,1
Dog,Bonnie,1,Mixed Breed,,1,Brown,,,2,1,2,2,2,1,0,Negeri Sembilan,081f88f27,1,1
Cat,MIB ( Mr. In BLACK),4,Domestic Short Hair,,1,Black,,,2,1,2,2,2,1,0,Selangor,a69ee8f61,1,1
Dog,Rex,8,Rottweiler,Mixed Breed,2,Black,Brown,,3,1,1,2,2,1,100,Selangor,1e5aeb31d,2,2
Dog,ROXY,6,Golden Retriever,,2,Golden,,,3,3,1,1,2,1,0,Selangor,295b1eef3,1,1
Dog,Lil Russell,2,Mixed Breed,Mixed Breed,1,Black,Brown,White,2,1,1,1,2,1,0,Selangor,94dac1ddf,3,2
Dog,Molly,22,Dalmatian,,2,Brown,White,,2,1,1,1,1,1,0,Kuala Lumpur,85078bc71,2,0
Cat,Brownie,24,Siamese,,1,Brown,White,,2,2,1,1,1,1,0,Kuala Lumpur,5346481de,2,3
Dog,Rosie,3,Mixed Breed,Labrador Retriever,2,Cream,,,2,1,1,1,1,1,0,Selangor,0d25fb291,3,2
Dog,BB Girl,2,Mixed Breed,,2,Brown,,,2,1,1,1,2,1,0,Perak,34090e9d6,3,3
Dog,Citus,3,Mixed Breed,,2,Golden,White,,2,1,1,1,3,1,0,Selangor,b833f9624,6,3
