programa,orden_preferencia,jornada,nota_formacion_previa,nota_admision,moroso,arancel_al_dia,beca,edad_ingreso,desempleo,inflacion,crecimiento_pib,asignaturas_convalidadas,asignaturas_inscritas,evaluaciones_realizadas,asignaturas_aprobadas,promedio_notas,asignaturas_sin_evaluacion,resultado
Periodismo y comunicación,3,diurna,134.0,129.5,0,1,0,18,16.2,0.3,-0.92,0,6,7,6,13.166666666666666,0,graduado
Periodismo y comunicación,4,diurna,125.0,129.6,0,1,0,18,12.4,0.5,1.79,0,6,6,6,12.833333333333334,0,graduado
Ingeniería informática,3,diurna,135.0,121.7,0,1,0,18,8.9,1.4,3.51,0,5,7,5,11.8,0,continua_matriculado
Periodismo y comunicación,2,diurna,132.0,141.8,0,1,0,20,12.7,3.7,-1.7,0,6,6,6,11.833333333333334,0,graduado
Periodismo y comunicación,3,diurna,135.0,129.8,0,1,0,20,15.5,2.8,-4.06,0,6,6,5,12.8,0,graduado
Diseño de comunicación,1,diurna,100.0,106.0,0,1,0,21,12.4,0.5,1.79,2,7,7,5,11.8,0,abandono
Diseño de animación y multimedia,1,diurna,144.0,121.6,0,1,0,22,13.9,-0.3,0.79,0,0,0,0,0.0,0,continua_matriculado
Ingeniería informática,1,diurna,125.0,121.5,0,1,0,20,11.1,0.6,2.02,0,5,7,5,15.8,0,abandono
Diseño de animación y multimedia,1,diurna,133.1,117.0,1,1,0,19,15.5,2.8,-4.06,0,0,0,0,0.0,0,continua_matriculado
Ingeniería informática,1,diurna,130.0,130.0,0,1,0,19,12.4,0.5,1.79,0,5,9,2,12.5,0,continua_matriculado
Gestión de publicidad y marketing,1,diurna,117.0,117.7,0,1,0,20,8.9,1.4,3.51,0,6,9,6,14.666666666666666,0,graduado
Enfermería veterinaria,1,diurna,140.0,140.0,0,1,0,19,12.4,0.5,1.79,2,6,10,4,12.5,0,abandono
Ingeniería informática,1,diurna,132.0,133.1,0,1,0,19,11.1,0.6,2.02,0,5,7,3,12.0,0,abandono
Ingeniería informática,1,diurna,133.1,100.0,1,1,0,24,8.9,1.4,3.51,2,8,8,7,13.142857142857142,0,continua_matriculado
Gestión de publicidad y marketing,1,diurna,132.0,119.1,1,1,0,18,10.8,1.4,1.74,0,6,6,3,12.666666666666666,0,abandono
Ingeniería informática,1,diurna,148.0,129.8,0,0,1,18,8.9,1.4,3.51,0,5,6,5,15.0,0,continua_matriculado
Servicio social,1,diurna,133.0,131.3,1,1,0,18,8.9,1.4,3.51,0,6,7,5,13.6,0,abandono
Periodismo y comunicación,5,diurna,143.0,136.7,0,1,0,18,8.9,1.4,3.51,0,6,6,6,12.5,0,graduado
Servicio social,1,diurna,143.0,126.2,0,1,1,21,12.4,0.5,1.79,0,6,7,6,13.333333333333334,0,graduado
Enfermería veterinaria,1,diurna,133.1,109.6,0,1,0,18,11.1,0.6,2.02,0,6,13,4,12.25,0,abandono
Enfermería,1,diurna,141.0,131.9,0,1,1,18,11.1,0.6,2.02,0,7,7,7,15.101428571428572,0,graduado
Servicio social,2,diurna,140.0,140.7,0,1,1,18,10.8,1.4,1.74,0,6,6,6,13.166666666666666,0,graduado
Servicio social,6,vespertina,134.0,120.7,0,1,0,23,13.9,-0.3,0.79,0,6,8,4,11.0,0,abandono
Administración,2,diurna,118.0,113.8,0,1,0,21,8.9,1.4,3.51,0,5,9,3,11.666666666666666,0,graduado
Servicio social,1,diurna,135.0,121.0,0,1,0,20,9.4,-0.8,-3.12,0,6,13,1,10.0,0,continua_matriculado
Servicio social,1,vespertina,119.0,112.4,0,1,0,26,7.6,2.6,0.32,4,7,15,7,11.571428571428571,0,abandono
Periodismo y comunicación,6,diurna,145.0,131.0,0,1,1,18,7.6,2.6,0.32,0,6,6,6,12.166666666666666,0,continua_matriculado
Diseño de animación y multimedia,1,diurna,143.0,142.7,0,1,0,18,16.2,0.3,-0.92,0,0,0,0,0.0,0,abandono
Gestión de publicidad y marketing,1,diurna,123.0,125.5,0,0,1,19,8.9,1.4,3.51,0,6,6,6,13.833333333333334,0,graduado
Enfermería,3,diurna,108.0,107.8,0,1,1,20,13.9,-0.3,0.79,0,7,10,6,12.357142857142858,0,graduado
Periodismo y comunicación,3,diurna,117.0,110.4,1,0,0,19,16.2,0.3,-0.92,0,6,7,6,12.166666666666666,0,abandono
Servicio social,1,diurna,140.0,136.1,1,1,0,21,12.4,0.5,1.79,3,6,8,3,12.0,0,continua_matriculado
Turismo,1,diurna,170.0,138.3,0,1,0,33,10.8,1.4,1.74,5,10,14,9,12.416666666666666,0,graduado
Enfermería veterinaria,2,diurna,157.0,142.3,0,1,0,18,7.6,2.6,0.32,0,5,7,4,12.75,0,graduado
Enfermería,1,diurna,141.0,145.0,0,1,0,21,7.6,2.6,0.32,12,21,33,18,14.933333333333334,12,graduado
Periodismo y comunicación,1,diurna,125.0,125.7,0,1,0,19,8.9,1.4,3.51,0,6,6,6,13.0,0,graduado
Educación básica,1,diurna,133.1,108.0,1,0,0,33,8.9,1.4,3.51,0,7,7,7,12.857142857142858,0,continua_matriculado
Enfermería,4,diurna,143.0,128.7,0,1,0,18,15.5,2.8,-4.06,0,7,10,7,14.455000000000002,0,graduado
Gestión de publicidad y marketing,1,diurna,142.0,128.0,0,1,1,18,11.1,0.6,2.02,0,6,8,6,14.0,0,graduado
Periodismo y comunicación,3,diurna,150.0,146.5,0,1,1,20,11.1,0.6,2.02,0,6,6,6,13.5,0,graduado
Turismo,2,diurna,112.0,106.1,0,0,0,20,11.1,0.6,2.02,0,6,0,0,0.0,0,abandono
Servicio social,2,vespertina,133.1,118.0,0,1,1,20,10.8,1.4,1.74,0,6,6,6,11.666666666666666,0,graduado
Enfermería veterinaria,1,diurna,125.0,117.0,0,1,1,19,10.8,1.4,1.74,0,5,6,4,12.0,0,graduado
Servicio social,3,diurna,121.0,115.4,0,1,1,19,13.9,-0.3,0.79,0,6,7,6,11.714285714285714,0,graduado
Servicio social,3,diurna,133.1,117.0,0,1,0,21,11.1,0.6,2.02,0,6,8,6,12.666666666666666,0,graduado
Enfermería veterinaria,1,diurna,133.1,144.9,0,1,0,26,12.4,0.5,1.79,0,6,11,3,11.75,0,continua_matriculado
Servicio social,1,diurna,135.0,127.0,0,1,0,21,16.2,0.3,-0.92,0,6,0,0,0.0,0,abandono
Enfermería,4,diurna,132.0,118.0,0,1,0,18,12.7,3.7,-1.7,0,8,8,7,12.328571428571427,0,graduado
Educación básica,1,diurna,133.1,118.0,0,1,0,27,12.4,0.5,1.79,0,7,14,6,11.666666666666666,0,abandono
Diseño de comunicación,1,diurna,135.0,126.4,0,1,1,20,15.5,2.8,-4.06,5,12,12,12,13.25,0,graduado
Gestión de publicidad y marketing,1,diurna,110.0,110.0,0,1,0,21,16.2,0.3,-0.92,0,6,8,5,11.833333333333334,0,continua_matriculado
Higiene oral,1,diurna,133.0,124.4,0,1,1,18,15.5,2.8,-4.06,0,7,7,7,13.3,0,graduado
Enfermería veterinaria,1,diurna,140.0,140.0,0,1,0,20,16.2,0.3,-0.92,1,6,13,6,12.555555555555555,0,continua_matriculado
Periodismo y comunicación,1,diurna,135.0,129.4,0,1,0,18,11.1,0.6,2.02,0,6,6,6,12.833333333333334,0,graduado
Servicio social,1,diurna,140.0,141.7,0,1,1,20,13.9,-0.3,0.79,3,6,6,6,12.833333333333334,0,graduado
Enfermería veterinaria,2,diurna,144.0,132.1,0,1,1,19,12.7,3.7,-1.7,0,5,10,3,12.666666666666666,1,graduado
Enfermería,5,diurna,122.0,116.8,0,1,0,20,13.9,-0.3,0.79,0,7,8,6,13.271428571428572,0,graduado
Administración,1,vespertina,143.0,135.0,0,1,1,20,10.8,1.4,1.74,0,5,5,5,12.4,0,graduado
Enfermería veterinaria,1,diurna,150.0,150.0,0,1,0,20,12.7,3.7,-1.7,0,5,10,2,14.5,1,continua_matriculado
Servicio social,3,diurna,124.0,116.0,1,1,0,19,13.9,-0.3,0.79,0,6,7,0,0.0,0,abandono
Periodismo y comunicación,1,diurna,156.0,155.0,0,1,0,18,8.9,1.4,3.51,0,6,7,6,14.285714285714286,0,graduado
Enfermería veterinaria,1,diurna,142.0,127.0,0,1,0,18,10.8,1.4,1.74,0,5,7,3,12.333333333333334,0,graduado
Enfermería,1,diurna,142.0,130.8,0,1,1,19,13.9,-0.3,0.79,0,7,10,6,12.583333333333334,0,graduado
Enfermería,6,diurna,126.0,121.8,0,1,0,19,12.4,0.5,1.79,0,7,8,6,13.731666666666667,0,abandono
Agronomía,1,diurna,133.1,140.0,0,1,0,43,16.2,0.3,-0.92,0,6,8,6,12.875,0,continua_matriculado
Diseño de comunicación,1,diurna,170.0,148.5,0,1,0,47,9.4,-0.8,-3.12,8,10,14,8,14.625,0,abandono
Administración,1,diurna,130.0,109.8,0,0,0,23,7.6,2.6,0.32,0,3,3,0,0.0,0,abandono
Servicio social,1,diurna,133.0,119.7,1,1,1,19,8.9,1.4,3.51,0,6,8,6,12.666666666666666,0,graduado
Enfermería,1,diurna,122.0,122.0,0,1,0,20,12.7,3.7,-1.7,0,8,11,6,12.491666666666667,0,graduado
Diseño de animación y multimedia,1,diurna,138.0,147.5,0,1,1,19,8.9,1.4,3.51,6,12,12,12,13.666666666666666,0,graduado
Enfermería veterinaria,1,diurna,163.0,150.8,0,1,0,19,15.5,2.8,-4.06,0,6,13,6,16.0,0,graduado
Enfermería veterinaria,1,diurna,150.0,150.0,0,1,0,19,13.9,-0.3,0.79,2,6,8,6,14.142857142857142,0,graduado
Servicio social,1,vespertina,133.1,131.5,1,1,1,39,11.1,0.6,2.02,0,6,9,6,11.833333333333334,0,graduado
Diseño de comunicación,1,diurna,144.0,127.2,0,1,1,20,10.8,1.4,1.74,0,6,6,6,12.666666666666666,0,graduado
Diseño de comunicación,1,diurna,118.0,111.0,0,1,0,21,7.6,2.6,0.32,0,6,6,6,12.5,0,graduado
Servicio social,5,diurna,101.0,119.9,1,0,0,22,9.4,-0.8,-3.12,5,11,16,9,10.88888888888889,0,graduado
Periodismo y comunicación,2,diurna,133.0,133.7,0,1,0,19,7.6,2.6,0.32,0,6,11,1,13.0,0,abandono
Gestión de publicidad y marketing,1,diurna,133.1,140.0,0,1,0,22,13.9,-0.3,0.79,0,6,6,6,15.166666666666666,0,graduado
Educación básica,2,diurna,124.0,113.9,0,1,1,19,12.7,3.7,-1.7,0,6,8,6,12.666666666666666,0,graduado
Diseño de animación y multimedia,1,diurna,127.0,120.7,1,1,0,18,7.6,2.6,0.32,0,0,0,0,0.0,0,abandono
Administración,1,diurna,133.1,119.8,0,1,0,26,11.1,0.6,2.02,0,5,9,5,12.0,0,continua_matriculado
Administración,1,vespertina,110.0,121.8,0,0,0,36,12.7,3.7,-1.7,0,5,5,0,0.0,0,abandono
Diseño de animación y multimedia,1,diurna,110.0,117.7,1,1,1,20,12.4,0.5,1.79,0,0,0,0,0.0,0,graduado
Administración,1,diurna,160.0,110.0,0,1,0,30,15.5,2.8,-4.06,0,5,8,2,11.0,0,abandono
Agronomía,1,diurna,120.0,134.4,0,1,0,24,15.5,2.8,-4.06,0,6,7,6,15.714285714285714,0,abandono
Administración,1,diurna,133.1,125.3,0,1,0,26,7.6,2.6,0.32,11,15,15,11,10.818181818181818,0,abandono
Administración,1,diurna,132.0,119.1,0,0,0,19,13.9,-0.3,0.79,0,5,16,1,12.0,0,abandono
Servicio social,1,diurna,130.0,146.0,0,1,0,34,12.4,0.5,1.79,0,6,8,5,12.6,0,graduado
Equinocultura,1,diurna,130.0,130.0,0,1,0,33,9.4,-0.8,-3.12,0,5,12,1,13.0,2,continua_matriculado
Administración,6,diurna,129.0,122.0,0,1,0,19,9.4,-0.8,-3.12,0,5,8,5,11.6,1,graduado
Ingeniería informática,5,diurna,130.0,118.1,1,0,0,26,8.9,1.4,3.51,0,5,11,1,10.0,0,abandono
Gestión de publicidad y marketing,1,diurna,140.0,105.2,0,1,0,29,16.2,0.3,-0.92,0,6,7,1,14.0,0,abandono
Ingeniería informática,5,diurna,131.0,123.3,0,1,1,19,8.9,1.4,3.51,0,5,9,5,12.6,0,abandono
Diseño de animación y multimedia,1,diurna,129.0,124.8,0,1,0,18,12.7,3.7,-1.7,0,0,0,0,0.0,0,abandono
Administración,1,vespertina,133.1,149.4,0,0,0,29,11.1,0.6,2.02,0,5,11,2,11.333333333333334,0,abandono
Turismo,1,diurna,112.0,108.5,0,1,0,21,9.4,-0.8,-3.12,0,6,6,6,12.666666666666666,0,graduado
Turismo,1,diurna,119.0,125.0,0,1,0,19,10.8,1.4,1.74,0,6,7,5,10.8,0,continua_matriculado
Enfermería,1,diurna,133.1,101.0,0,1,0,20,15.5,2.8,-4.06,0,7,14,5,12.87857142857143,0,graduado
Enfermería veterinaria,1,diurna,123.0,112.9,0,1,0,18,7.6,2.6,0.32,0,5,5,0,0.0,0,abandono
Diseño de comunicación,3,diurna,131.0,120.2,0,1,0,18,15.5,2.8,-4.06,0,6,6,6,12.833333333333334,0,continua_matriculado
Administración,1,diurna,120.0,111.6,1,1,1,21,10.8,1.4,1.74,0,5,5,5,12.6,0,continua_matriculado
Administración,1,diurna,125.0,134.1,0,1,0,20,8.9,1.4,3.51,0,5,0,0,0.0,0,abandono
Ingeniería informática,1,diurna,133.1,101.6,0,1,1,30,12.7,3.7,-1.7,0,5,11,0,0.0,0,abandono
Gestión de publicidad y marketing,2,diurna,121.0,111.9,0,1,0,19,13.9,-0.3,0.79,0,6,6,6,14.166666666666666,0,graduado
Administración,1,diurna,148.0,118.4,0,1,0,30,8.9,1.4,3.51,0,5,7,5,13.4,0,abandono
Administración,1,diurna,139.0,127.1,0,1,1,22,12.7,3.7,-1.7,0,5,8,5,11.2,0,graduado
Diseño de animación y multimedia,3,diurna,125.0,120.5,0,1,0,22,12.4,0.5,1.79,0,0,0,0,0.0,0,graduado
Diseño de comunicación,4,diurna,128.0,136.1,1,0,0,19,11.1,0.6,2.02,0,6,6,6,12.666666666666666,0,abandono
Gestión de publicidad y marketing,2,diurna,132.0,124.0,0,1,0,21,7.6,2.6,0.32,0,5,7,3,12.333333333333334,0,abandono
Enfermería veterinaria,4,diurna,137.0,141.6,0,1,0,21,7.6,2.6,0.32,0,5,7,4,12.25,0,graduado
Diseño de animación y multimedia,1,diurna,160.0,160.0,1,1,1,21,15.5,2.8,-4.06,0,0,0,0,0.0,0,abandono
Administración,1,diurna,120.0,110.0,0,1,0,27,15.5,2.8,-4.06,0,5,13,3,10.75,0,abandono
Tecnologías de producción de biocombustibles,1,diurna,134.0,100.0,0,1,0,32,13.9,-0.3,0.79,0,7,7,0,0.0,0,abandono
Gestión de publicidad y marketing,1,diurna,133.1,120.0,1,0,0,40,15.5,2.8,-4.06,0,6,13,0,0.0,0,abandono
Administración,2,diurna,116.0,124.8,0,1,0,20,7.6,2.6,0.32,0,5,9,2,14.333333333333334,0,continua_matriculado
Equinocultura,1,diurna,140.0,140.0,0,1,0,20,12.7,3.7,-1.7,1,5,8,2,11.5,0,abandono
Diseño de animación y multimedia,3,diurna,140.0,124.3,0,1,0,18,7.6,2.6,0.32,0,0,0,0,0.0,0,graduado
Administración,1,diurna,122.0,118.9,0,1,0,21,12.7,3.7,-1.7,0,5,11,2,10.5,0,abandono
Gestión de publicidad y marketing,1,diurna,141.0,130.2,0,1,0,18,12.7,3.7,-1.7,0,6,6,6,13.5,0,abandono
Agronomía,1,diurna,120.0,120.0,0,1,0,19,16.2,0.3,-0.92,0,6,17,1,11.0,0,continua_matriculado
Diseño de comunicación,1,diurna,140.0,140.0,0,0,0,30,15.5,2.8,-4.06,0,6,6,1,10.0,0,abandono
Agronomía,1,diurna,133.1,130.0,0,1,0,29,15.5,2.8,-4.06,0,6,17,0,0.0,2,abandono
Ingeniería informática,2,diurna,137.0,130.4,1,1,0,18,7.6,2.6,0.32,0,5,10,1,12.0,0,abandono
Gestión de publicidad y marketing,2,diurna,122.0,116.1,0,1,1,18,9.4,-0.8,-3.12,0,5,6,4,12.25,0,abandono
Agronomía,1,diurna,130.0,130.0,0,1,0,22,15.5,2.8,-4.06,4,10,21,5,11.4,1,abandono
Administración,2,vespertina,140.0,124.3,0,0,0,27,12.7,3.7,-1.7,0,5,5,0,0.0,0,abandono
Gestión de publicidad y marketing,6,diurna,125.0,125.0,0,1,0,20,10.8,1.4,1.74,0,6,8,4,14.25,0,graduado
Servicio social,1,vespertina,110.0,110.0,0,1,0,42,11.1,0.6,2.02,8,12,12,11,14.454545454545457,0,graduado
Agronomía,1,diurna,133.1,115.0,1,1,0,21,15.5,2.8,-4.06,8,12,13,12,14.538461538461538,0,graduado
Enfermería,1,diurna,132.0,129.6,0,1,0,23,16.2,0.3,-0.92,0,7,10,6,12.733333333333334,0,graduado
Diseño de comunicación,1,diurna,122.0,128.8,0,1,0,21,8.9,1.4,3.51,4,12,13,5,13.2,0,abandono
Diseño de animación y multimedia,3,diurna,155.0,144.2,0,1,0,19,12.7,3.7,-1.7,0,0,0,0,0.0,0,graduado
Servicio social,1,diurna,120.0,134.0,0,1,1,40,8.9,1.4,3.51,0,6,7,6,12.333333333333334,0,abandono
Administración,1,diurna,129.0,112.0,0,1,0,22,12.7,3.7,-1.7,5,9,9,5,11.2,0,abandono
Enfermería,2,diurna,144.0,128.8,0,1,0,19,7.6,2.6,0.32,0,7,7,6,13.2,0,graduado
Ingeniería informática,1,diurna,130.0,134.0,0,1,1,24,12.7,3.7,-1.7,0,5,8,5,11.833333333333334,0,continua_matriculado
Turismo,1,diurna,133.1,125.0,0,1,0,21,12.7,3.7,-1.7,0,6,10,5,11.333333333333334,0,continua_matriculado
Ingeniería informática,4,diurna,133.0,123.2,0,1,0,18,8.9,1.4,3.51,0,5,5,5,13.6,0,graduado
Ingeniería informática,3,diurna,131.0,118.4,0,1,0,18,7.6,2.6,0.32,0,5,10,0,0.0,0,abandono
Gestión de publicidad y marketing,1,diurna,133.1,116.2,0,1,0,24,11.1,0.6,2.02,0,6,11,5,12.857142857142858,0,abandono
Ingeniería informática,1,diurna,133.1,123.0,0,1,1,28,9.4,-0.8,-3.12,0,5,16,3,14.333333333333334,0,continua_matriculado
Gestión de publicidad y marketing,1,diurna,118.0,113.5,0,1,1,19,12.4,0.5,1.79,0,6,9,5,13.5,0,graduado
Enfermería veterinaria,1,diurna,120.0,125.0,0,1,0,28,11.1,0.6,2.02,0,6,8,6,14.428571428571429,0,continua_matriculado
Educación básica,3,diurna,133.1,134.8,0,1,0,18,7.6,2.6,0.32,0,6,12,0,0.0,0,abandono
Diseño de animación y multimedia,1,diurna,145.0,149.9,0,0,0,19,16.2,0.3,-0.92,0,0,0,0,0.0,0,graduado
Enfermería,1,diurna,125.0,119.8,0,1,1,19,9.4,-0.8,-3.12,0,8,8,8,12.82875,0,graduado
Equinocultura,1,diurna,125.0,125.0,0,1,0,21,10.8,1.4,1.74,0,5,6,0,0.0,5,graduado
Enfermería,3,diurna,148.0,135.1,1,1,0,18,13.9,-0.3,0.79,0,7,0,0,0.0,0,abandono
Diseño de comunicación,4,diurna,139.0,138.3,0,1,0,19,9.4,-0.8,-3.12,0,6,6,6,14.666666666666666,0,graduado
Enfermería,2,diurna,130.0,122.5,0,1,0,19,10.8,1.4,1.74,0,8,8,7,13.937142857142858,0,graduado
Diseño de comunicación,1,diurna,148.0,148.0,0,1,0,20,15.5,2.8,-4.06,7,12,12,10,14.7,0,graduado
Periodismo y comunicación,2,diurna,130.0,126.2,0,1,0,18,12.7,3.7,-1.7,0,6,6,6,11.666666666666666,0,graduado
Enfermería,4,diurna,134.0,129.8,0,1,0,20,7.6,2.6,0.32,0,7,7,6,14.85,0,graduado
Enfermería veterinaria,1,diurna,133.1,104.0,0,1,0,26,10.8,1.4,1.74,0,5,11,1,12.0,1,abandono
Enfermería,4,diurna,137.0,126.7,0,1,0,18,13.9,-0.3,0.79,0,7,8,7,13.6875,0,abandono
Servicio social,1,vespertina,130.0,120.0,0,1,0,58,9.4,-0.8,-3.12,0,6,14,5,12.4,0,graduado
Enfermería,2,diurna,137.0,124.6,0,1,0,18,15.5,2.8,-4.06,0,7,10,7,13.398,0,graduado
Enfermería veterinaria,1,diurna,130.0,130.0,0,1,0,20,12.4,0.5,1.79,0,6,13,5,11.8,0,continua_matriculado
Administración,1,vespertina,140.0,127.3,0,1,0,20,11.1,0.6,2.02,0,5,0,0,0.0,0,abandono
Administración,1,diurna,150.0,122.0,0,1,0,29,9.4,-0.8,-3.12,13,15,19,13,11.76923076923077,0,graduado
Servicio social,1,diurna,130.0,125.1,1,0,0,27,16.2,0.3,-0.92,0,6,8,0,0.0,0,abandono
Enfermería veterinaria,1,diurna,133.1,110.0,0,1,1,21,11.1,0.6,2.02,0,6,8,6,13.285714285714286,0,graduado
Servicio social,1,diurna,134.0,129.8,0,1,1,20,15.5,2.8,-4.06,0,6,6,6,11.666666666666666,0,graduado
Servicio social,1,diurna,125.0,114.9,0,1,1,19,11.1,0.6,2.02,0,6,13,6,11.5,0,graduado
Enfermería,1,diurna,141.0,125.6,0,1,1,22,11.1,0.6,2.02,0,7,9,6,13.081666666666669,0,graduado
Diseño de comunicación,3,diurna,138.0,125.1,0,1,1,19,15.5,2.8,-4.06,0,6,6,6,12.666666666666666,0,graduado
Periodismo y comunicación,1,diurna,116.0,115.7,1,0,0,19,12.4,0.5,1.79,0,6,6,3,11.333333333333334,0,abandono
Educación básica,3,diurna,122.0,112.6,0,1,0,23,7.6,2.6,0.32,0,6,8,5,13.6,0,continua_matriculado
Periodismo y comunicación,3,diurna,131.0,127.2,0,1,1,18,12.4,0.5,1.79,0,6,6,6,13.166666666666666,0,abandono
Equinocultura,1,diurna,140.0,140.0,0,1,0,19,12.7,3.7,-1.7,0,6,0,0,0.0,0,abandono
Agronomía,1,diurna,140.0,140.0,0,1,0,20,12.4,0.5,1.79,0,6,10,5,11.666666666666666,0,graduado
Servicio social,4,diurna,127.0,120.4,0,1,1,19,11.1,0.6,2.02,0,6,6,6,13.5,0,graduado
Enfermería veterinaria,1,diurna,133.1,100.0,1,0,1,26,13.9,-0.3,0.79,0,6,7,0,0.0,0,abandono
Servicio social,1,diurna,117.0,113.5,0,1,1,18,11.1,0.6,2.02,0,6,6,6,13.166666666666666,0,graduado
Enfermería veterinaria,1,diurna,150.0,132.1,1,1,0,29,12.7,3.7,-1.7,4,5,11,4,12.5,2,abandono
Agronomía,1,diurna,160.0,160.0,0,0,0,20,16.2,0.3,-0.92,0,6,10,6,13.375,0,graduado
Diseño de comunicación,1,diurna,128.0,126.3,0,1,0,19,15.5,2.8,-4.06,0,6,6,6,13.166666666666666,0,graduado
Enfermería veterinaria,1,diurna,160.0,160.0,0,1,0,23,12.4,0.5,1.79,1,6,12,4,13.4,0,continua_matriculado
Higiene oral,1,diurna,126.0,100.0,0,1,0,25,10.8,1.4,1.74,2,7,10,3,13.0,0,continua_matriculado
Enfermería,1,diurna,135.0,125.8,0,1,0,18,10.8,1.4,1.74,0,8,8,7,13.154285714285717,0,graduado
Diseño de comunicación,3,diurna,139.0,142.2,0,1,1,19,9.4,-0.8,-3.12,0,6,6,6,12.833333333333334,0,graduado
Educación básica,2,diurna,125.0,119.4,0,1,0,18,12.4,0.5,1.79,0,7,10,7,12.142857142857142,0,graduado
Enfermería,2,diurna,106.0,106.4,0,1,1,19,12.4,0.5,1.79,0,7,9,5,13.34,0,continua_matriculado
Servicio social,1,vespertina,120.0,120.0,0,1,0,36,8.9,1.4,3.51,6,10,15,4,13.0,0,abandono
Agronomía,1,diurna,150.0,150.0,0,1,1,20,15.5,2.8,-4.06,0,6,18,3,12.0,0,continua_matriculado
Diseño de animación y multimedia,2,diurna,130.0,148.6,0,1,0,20,11.1,0.6,2.02,0,0,0,0,0.0,0,abandono
Servicio social,1,diurna,116.0,108.7,0,1,0,18,11.1,0.6,2.02,0,6,9,5,11.0,0,abandono
Agronomía,1,diurna,130.0,130.0,0,1,0,19,12.4,0.5,1.79,0,6,8,5,11.5,0,continua_matriculado
Servicio social,1,diurna,140.0,124.6,1,0,0,20,8.9,1.4,3.51,3,9,9,3,13.333333333333334,0,abandono
Enfermería,2,diurna,134.0,131.0,0,1,0,18,15.5,2.8,-4.06,0,7,9,7,14.594444444444443,0,graduado
Equinocultura,1,diurna,130.0,130.0,1,1,0,20,12.4,0.5,1.79,2,6,9,4,11.0,0,abandono
Ingeniería informática,1,diurna,122.0,116.1,1,0,0,24,9.4,-0.8,-3.12,0,5,8,0,0.0,0,abandono
Periodismo y comunicación,1,diurna,128.0,125.6,0,1,0,19,8.9,1.4,3.51,0,6,6,0,0.0,0,abandono
Ingeniería informática,1,diurna,130.0,121.3,0,1,0,18,7.6,2.6,0.32,0,5,9,1,12.0,0,abandono
Ingeniería informática,3,diurna,113.0,107.4,0,1,0,18,8.9,1.4,3.51,0,5,8,5,14.0,0,graduado
Turismo,1,diurna,126.0,116.9,0,1,0,18,8.9,1.4,3.51,0,6,8,6,13.571428571428571,0,graduado
Gestión de publicidad y marketing,2,diurna,135.0,123.5,0,1,0,22,16.2,0.3,-0.92,0,6,12,0,0.0,0,abandono
Gestión de publicidad y marketing,1,diurna,141.0,130.5,0,1,0,19,11.1,0.6,2.02,0,6,8,6,14.25,0,graduado
Enfermería veterinaria,1,diurna,133.1,140.0,1,0,0,32,13.9,-0.3,0.79,0,6,7,0,0.0,0,abandono
Educación básica,1,diurna,133.1,117.1,0,1,1,21,7.6,2.6,0.32,0,6,12,0,0.0,0,abandono
Enfermería,1,diurna,144.0,127.5,0,1,1,19,12.7,3.7,-1.7,0,8,8,7,13.542857142857144,0,graduado
Servicio social,1,vespertina,140.0,126.0,0,1,1,39,12.7,3.7,-1.7,3,9,9,9,13.11111111111111,0,graduado
Servicio social,1,vespertina,100.0,113.0,0,1,0,30,7.6,2.6,0.32,3,9,11,9,12.666666666666666,0,graduado
Administración,1,diurna,135.0,130.1,0,1,0,18,9.4,-0.8,-3.12,0,5,10,4,10.75,1,abandono
Administración,1,vespertina,130.0,110.0,0,1,0,38,7.6,2.6,0.32,4,10,14,4,10.75,0,abandono
Diseño de comunicación,3,diurna,147.0,135.8,0,1,0,20,9.4,-0.8,-3.12,0,6,6,6,13.666666666666666,0,graduado
Servicio social,1,vespertina,149.0,126.3,0,1,0,55,7.6,2.6,0.32,0,6,6,6,13.833333333333334,0,graduado
Diseño de comunicación,1,diurna,130.0,130.0,0,1,0,53,7.6,2.6,0.32,15,18,18,17,13.176470588235292,0,abandono
Servicio social,1,vespertina,120.0,104.0,0,1,0,54,7.6,2.6,0.32,0,6,8,4,12.75,0,abandono
Enfermería,1,diurna,125.0,123.6,0,1,1,18,7.6,2.6,0.32,0,7,8,5,12.86,0,continua_matriculado
Servicio social,1,vespertina,133.1,121.0,1,0,0,44,8.9,1.4,3.51,2,8,12,4,12.0,2,abandono
Servicio social,1,diurna,149.0,130.5,0,1,0,28,10.8,1.4,1.74,8,11,11,9,11.666666666666666,0,graduado
Servicio social,1,vespertina,180.0,180.0,0,1,0,37,8.9,1.4,3.51,12,14,14,14,16.5,0,graduado
Servicio social,1,diurna,110.0,112.5,0,1,0,20,7.6,2.6,0.32,8,10,14,9,12.333333333333334,0,graduado
Enfermería,3,diurna,131.0,126.1,0,1,0,18,15.5,2.8,-4.06,0,7,8,7,12.59125,0,continua_matriculado
Servicio social,1,diurna,117.0,111.8,0,1,0,19,8.9,1.4,3.51,0,6,9,4,11.5,0,abandono
Agronomía,1,diurna,120.0,131.4,0,1,1,23,15.5,2.8,-4.06,17,18,19,18,11.894736842105264,0,graduado
Servicio social,1,diurna,160.0,144.3,0,1,0,22,13.9,-0.3,0.79,0,6,0,0,0.0,0,abandono
Turismo,1,diurna,100.0,115.0,0,0,0,24,11.1,0.6,2.02,0,6,0,0,0.0,0,abandono
